,Code,FCI_trend_mean,FCI_trend_sum,FC_trend_mean,FC_trend_sum,FHI_trend_mean,FHI_trend_sum,AMT,ATP,system.index,DroughtFrequency,DroughtIntensity,Lat,Lon,WildfireIntensity,Windspeed,WindstormIntensity,HumanFootprint,FAarea,PA,Population,RoadDensity,DEM,Slope,Accessibility2City,HMI,SOC,SPH,SWC,FMI,DePOP,DePOPfraction,PopulationDecrease
82,81,0.000892149,0.493040115,0.051232623,28.24263644,-0.002119549,-0.842965487,290.6152002,689.3027771,51,18.08220608,1.448337271,36.2161,-5.66416,265.6980392,20.79314411,0,11.88637856,0.394517681,77.81629378,28657.98753,162.23365,185.1094911,NA,31.16106389,0.332735697,2.150022707,67.59355809,29.59538876,2.05546767,169.2418105,0.718634151,-361.3028894
83,82,0.000346105,0.185159487,0.012742595,6.791553314,-0.001748316,-0.675535545,290.5590083,650.3344419,52,16.85788727,1.451246738,36.2618,-5.39224,103.5058824,20.24801423,0,24.23231949,0.729542662,37.19339319,98433.40521,1563.548345,107.2509779,NA,16.20938345,0.476828529,2.083361455,69.51394028,29.14194942,2.599177435,9363.645866,4.841110623,-17017.48977
84,83,-0.000112324,-0.005766396,-0.017156099,-0.880747043,-0.000768615,-0.009576039,290.5942337,633.0676927,53,16.85788727,1.451246738,36.3067,-5.12003,10.49019608,20.42328324,0,36.06373637,0,0.285771447,9335.708675,2703.985923,78.36493322,NA,11.58666918,0.601707264,2.123292916,74.00955876,29.93624761,2,1839.558471,1.10367442,-2874.669389
85,84,0.000423734,0.001005329,-0.010723165,-0.025441236,NA,0,290.2547602,377.0949679,54,NA,NA,36.637,-2.93226,0,24.06088878,0,30.59754558,0,0.793004269,14932.3205,1304.245225,48.41589272,NA,19.59619823,0.590943333,2.027164037,77.16122216,30.54980468,NA,0.385120049,0.003839372,-4055.402789
86,85,-0.001209679,-0.007258076,0.021567636,0.129405817,NA,0,289.6659815,289.2265252,55,NA,NA,36.6747,-2.65759,0,24.1580759,0,29.43219402,0,4.602753773,90830.71376,1478.450379,39.39814499,NA,11.56086963,0.564622516,1.772640903,77.07305735,29.89806049,NA,1.258907482,0.002559456,-23768.7514
87,86,NA,0,NA,0,NA,0,290.8369711,263.0075381,56,17.960886,1.46173296,36.7116,-2.38268,0,23.15367486,0,25.16886136,0,2.078499227,7741.285445,9749.096033,14.36799512,NA,11.09127517,0.475418249,1.644590946,76.43483505,27.79941339,NA,0,0,-898.6929974
88,87,-0.000597117,-0.019480075,0.014045655,0.444173176,0.005633896,0.022535585,291.1978316,252.6786271,57,18.69621849,1.454280853,36.7477,-2.10752,0,24.69189337,0,18.58172007,0,27.37183483,22243.70188,447.8159288,112.2919966,NA,39.67024598,0.411819281,1.305677056,77.7319619,27.74807134,NA,2.648752132,0.010232215,-4910.848547
89,88,-0.000169376,-0.001360985,-0.001374884,-0.011047598,0.011313847,0.011313847,290.9638726,611.0728602,58,13.13204979,1.435404838,37.4884,12.6874,4,23.46722066,0,29.32177248,0.002859846,3.174278026,2176.50645,3949.672456,19.75757219,NA,45.5721128,0.564613356,3.710024124,73.82059662,27.62456401,NA,306.8286141,1.805970159,125.3807064
90,89,-6.82E-05,-0.00277212,0.009044418,0.358407227,0.005638423,0.033830538,290.3535059,621.3978211,59,12.40845945,1.468934384,37.48,12.9677,12.10588235,23.37839755,0,29.33558597,0,1.780223874,18703.78161,458.1833215,98.25937505,NA,47.09022765,0.637537802,1.909110291,75.53211016,29.11083633,NA,5170.443886,5.297486888,3751.984764
91,90,-0.000129977,-0.022274487,0.01716905,2.881235865,0.001442534,0.119458807,289.5083933,597.4125836,0000000000000000005a,9.884887398,1.504073583,37.4708,13.248,544.3215686,22.8140696,0,22.00271156,0,6.577752853,22600.80368,603.6547487,191.2743066,NA,54.73572576,0.526911412,2.236461515,74.83337973,30.75792587,3.392434988,7115.1091,7.147812819,6543.089756
92,91,-0.000283918,-0.058371239,0.007488306,1.498777184,0.000589644,0.045693933,289.0037291,557.6996933,0000000000000000005b,9.49057592,1.505803798,37.4608,13.5282,3388.086275,21.78098124,0,22.85726493,0,1.042798272,45415.33824,458.2894359,309.2205455,NA,55.62672446,0.605042237,2.134909155,75.74632378,29.88759704,3.612359551,11998.13216,11.34897393,10265.63929
93,92,0.000134027,0.023775287,0.021732745,3.692180225,0.000844952,0.088163246,288.7664015,543.7663141,0000000000000000005c,12.10818206,1.516201998,37.45,13.8084,2423.086275,20.79447813,0,25.04967563,1.447904747,3.514465427,68268.88369,493.2575131,402.3924558,NA,48.67474118,0.640059786,2.120283589,74.71323776,29.24254196,3.900919863,9568.017455,11.82442878,2661.625991
94,93,0.000662701,0.104771664,0.010817897,1.7048581,0.000720615,0.075331093,288.6636287,542.5941385,0000000000000000005d,15.29407364,1.46044955,37.4383,14.0885,833.3568627,20.19679841,0,23.88886025,0.148926879,8.938018209,67631.76258,609.4702661,403.7598435,0.035807617,35.63360458,0.685523099,2.131680829,74.24880661,28.33918188,3.709122203,14133.58477,12.63981353,11583.26689
95,94,-0.000941021,-0.344572275,-0.185361191,-67.50273067,-0.000683919,-0.190244762,288.4308909,512.7738739,0000000000000000005e,16.19295883,1.481176257,37.4258,14.3684,1475.862745,21.04906126,0,20.74874845,2.455053281,14.91039109,29700.60441,443.0023579,551.8569247,0.035807617,35.63486145,0.610746086,2.154610333,73.79017087,29.62881886,3.317272356,9252.74709,7.42941653,7728.92987
96,95,0.001509655,0.208906653,-0.037444677,-4.882051734,-0.000892842,-0.045307349,290.1439749,482.9773628,0000000000000000005f,19.04348026,1.461677973,37.4124,14.6483,951.8980392,20.19006972,0,19.01360002,0,2.36365394,27833.17966,350.9648639,221.506699,0.035807617,35.30478829,0.628546542,2.056253971,74.55763438,27.84311577,3.50523865,4263.780426,4.050344442,3003.029485
97,96,0.004422086,1.38206653,-0.16968893,-51.28265635,-0.003201504,-0.235994766,291.1862564,595.4773978,60,24.06779671,1.436596155,37.3983,14.9281,111.654902,20.19386399,0,25.45932738,0,6.622346202,101915.4355,794.421715,58.25583187,0.03860757,12.86355324,0.601837734,1.849013728,72.67072981,27.17737823,2.856781803,13099.37314,9.205637919,11386.17202
98,97,0.00225774,0.217814325,-0.165834804,-15.53319331,-0.003675961,-0.115799993,291.3629507,611.4069398,61,NA,NA,37.3833,15.2078,30.6745098,20.33028784,0,31.03426148,0.034280934,4.415368087,16274.31199,10177.38926,41.91433329,0.108353436,8.689442231,0.631449606,2.01327419,70.80149255,29.22286741,2.50867052,3366.550695,3.47180949,2620.412626
99,98,0.000143649,0.006799406,0.000128604,0.006087242,-0.001750399,-0.030964899,290.5895421,750.2465685,62,NA,NA,36.8121,21.5998,0,20.59375036,0,17.75791995,0,4.998863405,1689.689205,916.6261646,126.4129246,NA,116.3840255,0.42062259,2.297124035,64.87478749,30.9082991,NA,880.8001615,1.021524772,508.3389193
100,99,8.93E-05,0.019149572,0.000382863,0.080929644,-0.00151206,-0.110700589,290.7261859,767.3173831,63,17.09256935,1.555327654,36.7775,21.8754,58,19.82378226,0,18.35652125,0.089186391,16.72764622,6422.817797,808.9839226,163.9421283,NA,142.7027202,0.468299953,2.179262424,67.51321785,30.24657348,2.824822533,1642.662834,3.810004378,1157.779522
101,100,0.00010421,0.000201881,0,0,NA,0,287.4196611,780.1450196,64,17.48370361,1.527453661,36.7421,22.1508,0,,0,25.04518533,0,0,478.824315,660.8324537,78.34715711,NA,141.1046911,0.476025447,2.936856769,67.84238358,33.50005686,NA,180.9311156,0.33637458,87.73781649
102,101,0.001370582,0.431421652,-0.107021095,-33.25921853,-0.003050927,-0.422308086,289.9444593,733.1101964,65,17.48370361,1.527453661,36.7059,22.4259,1296.435294,21.25307019,0,14.82283694,0.633670088,40.61473765,9386.408728,606.5928144,377.2061202,NA,144.9202559,0.332591487,2.567035167,68.4594566,32.32136537,3,2478.994164,4.914651551,1700.86743
103,102,-2.96E-05,-0.000522654,0.001782037,0.026157507,0.000803805,0.002411415,291.0093784,519.6527522,66,NA,NA,36.6688,22.7008,0,19.8446208,0,21.49277224,0,1.743296182,1407.335661,602.4791511,54.34408413,NA,159.3920783,0.410108079,2.124883637,71.27467037,28.73984548,NA,188.2405896,0.543572871,100.0110157
104,103,0.000137758,0.033396925,-0.006564223,-1.558552583,-0.00070012,-0.067126374,291.2625187,433.7842529,67,NA,NA,36.631,22.9754,103.2235294,23.04422967,0,16.30063241,0.046153121,23.01664477,10039.45559,571.7399306,197.2078674,5.45E-05,160.7709921,0.411234833,2.054010606,69.46643476,29.01787047,4.333333333,2252.340022,4.699312448,1717.206492
105,104,7.39E-05,0.002755659,-0.028436125,-1.032064077,-0.002337814,-0.061461598,NA,NA,68,NA,NA,36.5924,23.2498,11.62352941,,0,11.93546962,0,2.170488053,258.5705301,3.996945242,274.8752922,5.45E-05,183.2095469,0.234350845,2.30252537,66.46358355,31.11168952,NA,65.15915949,0.083473937,63.97346846
106,105,NA,0,NA,0,NA,0,NA,NA,69,NA,NA,36.4717,24.0713,0,,0,NA,0,0,0.054015734,NA,9.323145596,1.31E-05,NA,NA,NA,NA,NA,NA,0,0,0
107,106,-0.00127522,-0.00255044,-0.030589002,-0.061178004,-0.001662216,-0.003324432,291.9667448,332.3898003,0000000000000000006a,NA,NA,36.2997,25.1628,0,,0,0.984145224,0,0.228163452,87.95667954,NA,83.31300346,0,348,0.227812292,2.380952381,71.42857143,29.38095238,NA,0,0,0
108,107,9.58E-05,7.17E-05,0,0,NA,0,291.9667448,332.3898003,0000000000000000006b,NA,NA,36.2547,25.435,0,,0,24.40461623,0,1.089582795,3043.565101,1548.597916,78.09660516,0,373.8963678,0.580692467,0.967106269,75.41799042,27.31422998,NA,407.598438,0.59554839,-98.56878904
109,108,NA,0,NA,0,NA,0,NA,NA,0000000000000000006c,NA,NA,36.2089,25.7069,0,,0,1.51868999,0,0.228630646,4.496976013,NA,86.14387478,0,386.5,0.092682188,0,72.93333333,33.73333333,NA,0,0,0
110,109,NA,0,NA,0,NA,0,NA,NA,0000000000000000006d,NA,NA,36.1623,25.9784,0,,0,NA,0,0.075075621,1.4695022,NA,35.91337146,0,391.5,0.156518919,0,71,29.5,NA,0,0,0
111,110,NA,0,NA,0,NA,0,NA,NA,0000000000000000006e,NA,NA,36.0668,26.5207,0,,0,1.007339671,0,0.23890198,5.92818672,NA,65.00127204,0,389.6666667,0.122556844,0.541666667,71.83333333,30.91666667,NA,1.117469743,0.010329451,1.041956301
112,111,0.000202579,0.003646424,-0.001259157,-0.022664831,0.002739956,0.030139514,NA,NA,0000000000000000006f,NA,NA,35.9177,27.3317,0,,0,8.975251979,0,3.431023333,79.59384216,16.12308702,204.1356444,0.000257636,402.5581814,0.147459846,1.601063566,71.26609983,32.6086633,NA,1.720239444,0.128119921,-3.786407882
113,112,0.002030883,0.018110693,-0.033650733,-0.300085363,0.001851838,0.002396496,NA,NA,70,NA,NA,35.8664,27.6014,0,,0,15.56593853,0,1.459571846,34.46580751,102.5049159,115.2742412,0.000257636,239.1442025,0.230279934,1.329534447,71.84483594,28.5866479,NA,1.026801472,0.032713942,0.971330507
114,113,9.89E-05,0.002268843,0.00282729,0.064140677,0.00107398,0.010247029,292.3459102,465.9520093,71,NA,NA,35.8144,27.8707,0,27.42088018,0,16.38779044,0,3.838978449,107.0589177,86.09232094,61.15185024,NA,240.8036801,0.262446673,1.376974723,72.61437682,27.7287858,NA,14.10969993,0.104822102,-52.62085886
115,114,-0.000140237,-0.012356817,0.059075359,5.144884561,0.001372776,0.087426968,NA,NA,72,18.68318176,1.486263156,36.3442,-6.25834,0,20.97928131,0,36.08276135,0.185288435,10.78263229,109426.7363,3511.127095,11.18327609,NA,9.206548933,0.62490884,1.864757401,72.49491206,27.650996,3.214827296,7728.10024,3.872305273,-4295.260195
116,115,-0.000399259,-0.191115334,0.028698141,13.54619764,0.000296546,0.054436531,291.1858626,592.3905647,73,18.40291459,1.489821923,36.3916,-5.98623,24.5372549,20.57450061,0,22.60236244,0.138869024,38.87030972,71544.41539,652.9986892,68.91020909,NA,26.96659024,0.50740472,2.245771754,74.19487897,27.05458285,3.303425871,6799.800221,6.52135144,-2249.113703
117,116,0.000884467,0.509293455,0.068703453,39.39429032,-0.001738903,-0.429181776,290.701355,670.52915,74,18.08617575,1.483509892,36.4382,-5.71382,14.94901961,19.86907222,0,13.28533216,1.179941873,73.85127903,18626.38048,236.4240591,189.6610534,NA,43.37828721,0.305388322,2.225627079,70.16389015,29.49216079,2.09551259,1603.779381,1.289277825,-446.9441368
118,117,0.001014045,0.653780402,0.051040389,33.00912087,-0.001837708,-0.976925681,289.7334801,734.759421,75,17.00111927,1.461869163,36.484,-5.4411,20,20.746259,0,12.47490516,1.969819029,74.30876066,19410.63636,215.1353167,350.299553,NA,58.46725315,0.271673324,2.550314473,66.92740994,30.90078214,2.230608205,437.8475415,0.73285588,-963.5616712
119,118,0.001097249,0.684906928,-0.067386882,-42.18260262,0.000332833,0.187198524,288.9391239,753.1638172,76,16.98586924,1.45356085,36.5291,-5.16809,621,21.87653632,0,17.3596324,0.58211253,71.25600318,59374.40836,1123.430757,524.3122023,NA,23.93911154,0.376929123,2.285357128,64.29560583,28.39396632,3.419630326,1822.381691,2.627577709,-11817.48917
120,119,0.002234726,1.268281645,0.25269153,143.4108665,0.001446684,0.752559112,288.7046839,668.23857,77,19.49801782,1.430299126,36.5733,-4.89478,447.9411765,20.74069038,0,18.54824544,1.831274396,40.38798897,136201.0632,2116.304301,445.5334961,NA,19.59679045,0.432076296,2.195314778,66.74862221,28.95316017,2.819904606,768.7591935,2.355142415,-87883.98264
121,120,6.01E-05,0.027767238,0.090488952,41.29170563,0.001072633,0.33945667,290.3016733,496.9945753,78,19.15254211,1.433644652,36.6167,-4.62118,249.9960784,18.97960542,0,33.34381207,0.669209477,4.138778776,357091.5262,2734.307378,189.238549,NA,7.73133354,0.600377641,2.112388538,73.26612145,28.746224,3.142497904,7933.39678,8.619655417,-78830.51741
122,121,-0.000631908,-0.09881064,0.032742191,4.971163445,0.001323257,0.087231186,289.9944514,490.9451589,79,19.15254211,1.433644652,36.6594,-4.3473,6,18.50408581,0,33.91485185,0.081755194,0.609715484,191463.2963,6340.074813,170.2335047,NA,2.817839122,0.683548294,1.953293758,76.48059899,29.64168292,1.642777156,9.912867665,0.112640014,-81220.67914
123,122,-0.000222271,-0.046357116,0.01946288,4.02026769,8.43E-05,0.009132654,290.0984613,540.1587723,0000000000000000007a,15.6714468,1.468489051,36.7012,-4.07313,0.768627451,19.05066381,0,29.88218521,1.047644057,0.853348398,70069.01388,7385.899541,205.0589954,NA,15.18032608,0.556050149,2.047804625,75.35835809,30.7250874,3,32.1250471,0.301554591,-18707.48438
124,123,0.001093075,0.371165564,0.192408069,65.3342348,0.001496105,0.354629799,288.2391659,549.8670303,0000000000000000007b,17.99663748,1.425659762,36.7423,-3.79869,14.12941176,20.9215353,0,17.6561092,2.997224959,24.73151352,49108.41275,2211.883552,570.7758417,NA,38.38821744,0.414486863,2.126204065,72.4274047,30.7970396,2.237807765,1317.634821,1.367372044,-6445.2779
125,124,0.000692685,0.332472547,0.058980273,28.30914342,0.001775925,0.562118688,289.0571434,531.6461355,0000000000000000007c,16.26684009,1.438575366,36.7825,-3.52398,233,22.44267339,0,19.4413536,2.093956262,2.148782455,79128.77093,2197.378659,500.9249497,NA,35.3621781,0.427728767,2.075665785,72.49593019,31.32631025,3.061455387,4510.727746,10.59785025,-4295.373477
126,125,0.000138635,0.070086192,0.041060102,20.63455301,0.003215566,1.176897151,287.4142326,573.2772996,0000000000000000007d,14.05077051,1.4855795,36.822,-3.249,9.745098039,27.18960934,0,13.38191011,2.823895565,0.467273166,18978.93559,1869.726688,778.0373549,NA,52.33245914,0.301497291,1.969778456,72.13007925,29.2889122,2.998232174,677.6983916,6.206390074,-736.286657
127,126,5.45E-05,0.022544261,0.05161915,21.04441908,0.00274972,0.735803372,288.2700064,473.6167277,0000000000000000007e,13.02261175,1.484547811,36.8606,-2.97375,63,25.39269496,0,15.05265684,3.797657836,22.7621356,41961.52523,462.5104184,697.7505273,NA,48.24525207,0.356977211,1.866498175,74.15122417,28.80530763,3.390274042,291.7535249,0.911530074,-13422.58069
128,127,-0.000684963,-0.305353598,0.133384548,57.94590922,0.004173293,1.271872278,287.5578754,361.6737282,0000000000000000007f,14.92319996,1.456384599,36.8985,-2.69825,322.8196078,24.46840373,0,15.63953778,0.656508493,66.84752329,59577.5469,420.3799696,868.0813129,0.429557115,35.01012874,0.341665793,1.95199691,73.42174614,28.64924897,3.161547479,27.48248456,0.278232077,-19996.26811
129,128,0.000239738,0.038775516,0.001662939,0.26958516,0.002353974,0.214663963,290.1830531,326.1691696,80,18.15719092,1.459457971,36.9355,-2.4225,51.15686275,22.57307768,0,20.55356624,0.025314959,56.85448821,151111.5483,1964.206917,385.2402691,0.429557115,14.56133635,0.424424228,1.659441392,77.2214325,26.04315585,1.958120531,74.73902023,0.686588994,-61616.43786
130,129,-0.00031993,-0.023495422,0.012940121,0.924432089,0.003443875,0.062556984,289.9141084,313.3719859,81,20.21219146,1.452445966,36.9717,-2.1465,112,22.83434347,0,15.35906324,0,48.72716487,35571.65324,366.8106612,359.1227893,0.429557115,28.52042706,0.33333965,1.492239026,77.9479213,27.15097622,2,4.761968584,0.053568777,-7884.4878
131,130,-0.000978247,-0.133079961,0.070584024,9.390443165,0.001473706,0.098062101,290.5988322,297.5958669,82,21.67390152,1.441715406,37.0071,-1.87025,207.1568627,22.89418956,0,14.41979813,0,38.13474285,13178.24988,1511.450553,275.1379663,0.433724923,44.54251858,0.342618795,1.885584309,75.60896852,30.55568068,2.360100376,0.888685366,0.018108637,-2665.400225
132,131,-0.000262393,-0.00827414,0.002212438,0.06091579,0.003582213,0.051050046,291.3744714,589.6409993,83,13.25945282,1.432887554,37.7228,12.4149,11,23.20047978,0,38.72325517,0.011363979,3.748089461,62927.44559,1962.580488,41.36607734,NA,21.31859734,0.630631858,4.571930699,75.15858968,27.57683493,NA,7565.889545,7.918635235,3641.64721
133,132,-3.94E-05,-0.004532215,0.021136998,2.323246174,0.000230508,0.008271179,290.675445,599.5000963,84,13.48681835,1.440143292,37.7152,12.6962,288.8,22.42963128,0,22.5713863,1.652281493,9.733619071,84565.63731,1235.347067,115.7225279,NA,34.36801822,0.509781543,3.162411004,75.35119057,27.45736736,3.666666667,11093.63951,8.086748348,8255.055365
134,133,0.000320152,0.059570804,0.059000983,10.66136195,0.001045554,0.109131209,289.9296566,654.7999365,85,13.15874767,1.488077792,37.7068,12.9775,1152.27451,22.07960645,0,22.77566698,0,4.113245819,38212.85828,936.3831681,258.3229352,NA,37.0767866,0.553213218,2.056341604,73.80387491,29.00214947,3.359309183,8375.303518,8.924075819,7640.830405
135,134,-0.000403532,-0.145116331,0.044402127,15.79009304,0.000534742,0.133844945,288.2415499,705.6189572,86,12.4207654,1.509491845,37.6976,13.2587,1386.521569,22.57990688,0,18.64230787,0.091134132,54.34180478,20044.36528,377.8400823,601.6921159,NA,39.33150892,0.556966841,3.002520448,72.49950767,32.1304321,2.979388943,5715.08487,6.138708455,5435.499921
136,135,-0.000117611,-0.039904645,0.062747433,21.10159259,0.000460666,0.112187519,288.0186294,666.3518549,87,12.41904294,1.52474708,37.6875,13.5398,3059.960784,21.80757401,0,19.96376525,0,44.15707031,36092.87011,400.8961307,690.268886,NA,39.25717601,0.610790157,2.519693782,72.31755667,31.07382234,3.125756409,8389.584643,9.167087126,7564.745839
137,136,-9.18E-05,-0.014558367,0.024027803,3.762471328,0.001315878,0.098293537,288.0441532,659.2144837,88,13.97653198,1.498674631,37.6766,13.8209,8305.776471,21.08277888,0,18.80114056,0,3.289717271,26561.86108,297.0872376,590.8535011,NA,46.06744493,0.681548578,2.310534933,74.65774047,30.30558272,2.777545328,7131.235932,6.957193024,6659.724914
138,137,-5.93E-05,-0.011121557,0.022095738,3.976799508,0.001128774,0.096862122,287.7099683,704.0254521,89,14.72065809,1.496689773,37.6649,14.1019,3460.066667,20.83879019,0,18.6586858,0,3.209656172,18853.59366,409.6761981,609.9225642,0.035807617,49.91820649,0.658425529,2.356658243,73.11319758,30.54352182,3.422347514,5854.199422,4.494627614,5626.843669
139,138,0.000173112,0.061680007,-0.007632557,-2.65080206,-0.000228856,-0.042410218,287.7674408,711.2948142,0000000000000000008a,14.83082284,1.507035739,37.6524,14.3828,465.9254902,20.00412673,0,22.66352926,0,10.21448171,68374.25016,438.523943,599.3965985,0.035807617,45.48329086,0.648460378,2.224506082,72.58881394,30.23230275,3.251955671,13929.53954,8.992722671,12251.22545
140,139,0.001002041,0.206931324,-0.043843784,-8.900803961,3.20E-05,0.002020255,288.7560318,693.5629581,0000000000000000008b,14.92767232,1.513527573,37.639,14.6636,394.6117647,19.18935374,0,19.43127891,0,15.51254535,21541.21636,420.6356813,392.7542945,0.035807617,29.77547527,0.587633089,2.198032077,75.1327189,28.90289179,3.267759563,4181.085663,4.726224862,3859.964854
141,140,0.001834121,0.945500379,-0.02236671,-11.39597017,-0.002785527,-0.461305122,287.0231699,875.4115732,0000000000000000008c,15.97082036,1.536205963,37.6248,14.9443,342.0666667,20.629569,0,27.10663501,0.616629255,42.95304018,347328.6676,1666.806008,698.376428,0.039520941,11.91916979,0.565966473,2.410468276,69.58087904,30.79571026,2.374192636,16971.27001,15.31976109,-27729.76468
